"","credit.policy","purpose","int.rate","installment","log.annual.inc","dti","fico","days.with.cr.line","revol.bal","revol.util","inq.last.6mths","delinq.2yrs","pub.rec","not.fully.paid","has.delinq.2yrs","has.pub.rec","log.revol.bal","has.revol.bal"
"7156",TRUE,"all_other",0.1422,126.86,9.769773286,3.36,707,1260.041667,1605,45.9,0,0,0,FALSE,FALSE,FALSE,7.38150189450671,TRUE
"7157",TRUE,"home_improvement",0.1136,138.23,11.1844214,10.57,687,3365,5634,30.5,0,0,0,FALSE,FALSE,FALSE,8.63675242647388,TRUE
"7158",TRUE,"credit_card",0.1311,472.43,11.19821472,21.34,692,3450.041667,17457,71.3,0,0,0,FALSE,FALSE,FALSE,9.7675532752953,TRUE
"7159",TRUE,"debt_consolidation",0.1025,60.73,10.08580911,10.81,702,3090.041667,1338,38.2,0,0,0,FALSE,FALSE,FALSE,7.19967834569117,TRUE
"7160",TRUE,"debt_consolidation",0.1273,335.67,11.02516511,19.64,692,3030.041667,6486,75.4,0,0,0,FALSE,FALSE,FALSE,8.77755545321306,TRUE
"7161",TRUE,"debt_consolidation",0.1533,417.94,11.51292546,20.48,667,8011,88599,60.9,3,1,0,FALSE,TRUE,FALSE,11.3918871365932,TRUE
"7162",TRUE,"debt_consolidation",0.1496,866.16,11.04132055,18.5,702,2760.041667,16641,44.6,2,0,0,FALSE,FALSE,FALSE,9.71968489946038,TRUE
"7163",TRUE,"all_other",0.0788,544.28,11.98292909,8.12,772,7710,8062,8.1,1,0,0,FALSE,FALSE,FALSE,8.99504097468502,TRUE
"7164",TRUE,"debt_consolidation",0.1904,916.95,11.46163217,16.03,712,5640.041667,33894,99.4,0,0,0,FALSE,FALSE,FALSE,10.4310227898651,TRUE
"7165",TRUE,"debt_consolidation",0.1793,865.92,11.91839057,23.44,672,3630,92965,61.9,0,0,0,TRUE,FALSE,FALSE,11.4399891138927,TRUE
"7166",TRUE,"all_other",0.1136,83.93,11.09741002,18.42,682,2910,8403,21.5,1,1,0,FALSE,TRUE,FALSE,9.03646306196489,TRUE
"7167",TRUE,"all_other",0.1348,169.63,11.09741002,2.71,682,4080,3803,37.7,0,0,0,FALSE,FALSE,FALSE,8.24380842366528,TRUE
"7168",TRUE,"all_other",0.0788,375.37,12.20607265,3.02,767,5580.041667,54526,25.4,2,0,0,FALSE,FALSE,FALSE,10.9064512708189,TRUE
"7169",TRUE,"all_other",0.1025,194.31,10.49127422,14.9,762,8882.041667,17905,56,0,0,0,FALSE,FALSE,FALSE,9.7928911311941,TRUE
"7170",TRUE,"major_purchase",0.0714,74.26,11.05089001,12.19,742,3300,762,14.1,0,0,0,FALSE,FALSE,FALSE,6.63725803128446,TRUE
"7171",TRUE,"small_business",0.1422,342.85,10.71441777,4.51,692,3420.041667,9696,66.4,0,0,0,FALSE,FALSE,FALSE,9.17957183830455,TRUE
"7172",TRUE,"debt_consolidation",0.1533,870.71,11.77528973,16.35,697,5700.041667,38416,59.4,2,0,0,FALSE,FALSE,FALSE,10.5562553489427,TRUE
"7173",TRUE,"major_purchase",0.0788,469.21,11.74403719,5.94,787,5670.041667,15427,44.7,0,0,0,FALSE,FALSE,FALSE,9.64393931932812,TRUE
"7174",TRUE,"debt_consolidation",0.1459,689.3,11.1078103,23.52,682,4380,16769,68.7,1,0,0,FALSE,FALSE,FALSE,9.72734685481725,TRUE
"7175",TRUE,"debt_consolidation",0.1025,421.01,11.56171563,17.22,727,7200.041667,48006,56.8,2,0,0,FALSE,FALSE,FALSE,10.7791021125907,TRUE
"7176",TRUE,"debt_consolidation",0.1099,196.42,10.91508846,22.49,697,3090.041667,27103,80.7,0,0,0,FALSE,FALSE,FALSE,10.2074365974518,TRUE
"7177",TRUE,"debt_consolidation",0.1311,371.2,10.40426284,14.58,687,1980.041667,5763,60.7,0,0,0,FALSE,FALSE,FALSE,8.65938695711941,TRUE
"7178",TRUE,"credit_card",0.1114,367.4,11.91839057,7.13,722,3900.041667,14766,43.9,0,0,0,FALSE,FALSE,FALSE,9.60015024047377,TRUE
"7179",TRUE,"credit_card",0.0714,185.64,10.91474295,17.26,767,3961,8039,34.4,0,0,0,FALSE,FALSE,FALSE,8.99218436217301,TRUE
"7180",TRUE,"debt_consolidation",0.1136,263.29,11.05633547,15.04,697,3690,21850,56.2,3,0,0,FALSE,FALSE,FALSE,9.99200196606687,TRUE
"7181",TRUE,"credit_card",0.1062,162.8,10.1266311,7.06,702,2792.041667,3780,19.4,3,0,0,FALSE,FALSE,FALSE,8.23774380389093,TRUE
"7182",TRUE,"debt_consolidation",0.1062,227.92,11.03488966,18.29,712,3000,13571,30.7,1,0,0,FALSE,FALSE,FALSE,9.51576412590412,TRUE
"7183",TRUE,"all_other",0.1273,268.53,10.46310334,5.11,717,3030.041667,3878,38.8,0,0,0,TRUE,FALSE,FALSE,8.26333266743997,TRUE
"7184",TRUE,"debt_consolidation",0.0751,311.1,10.08580911,10.8,787,5520,663,1.7,3,0,0,FALSE,FALSE,FALSE,6.49828214947643,TRUE
"7185",TRUE,"debt_consolidation",0.1099,204.6,10.27505111,23.88,702,1920.041667,5583,58.8,2,0,0,FALSE,FALSE,FALSE,8.62766064444221,TRUE
"7186",TRUE,"home_improvement",0.1348,590.28,11.26957921,3.6,742,8311.041667,221,44.2,5,0,0,FALSE,FALSE,FALSE,5.40267738187228,TRUE
"7187",TRUE,"debt_consolidation",0.1273,251.75,10.18111929,11.91,697,5040.041667,6202,33.7,2,1,0,FALSE,TRUE,FALSE,8.73278832497312,TRUE
"7188",TRUE,"all_other",0.1025,485.78,11.69524702,14.2,732,13410.04167,19962,49,1,0,0,FALSE,FALSE,FALSE,9.90163583917265,TRUE
"7189",TRUE,"debt_consolidation",0.1062,208.39,11.21559702,23.54,707,3840.041667,5732,79.6,3,0,0,FALSE,FALSE,FALSE,8.65399423290838,TRUE
"7190",TRUE,"debt_consolidation",0.1385,835.55,11.3409502,21.72,712,5250.041667,33313,74.4,0,0,0,FALSE,FALSE,FALSE,10.4137330080371,TRUE
"7191",TRUE,"major_purchase",0.1348,169.63,10.77895629,3.13,697,4440,198,39.6,1,0,0,TRUE,FALSE,FALSE,5.29330482472449,TRUE
"7192",TRUE,"all_other",0.1025,712.47,11.23445167,15.46,762,5580.041667,17346,18.6,0,0,0,FALSE,FALSE,FALSE,9.76117485976141,TRUE
"7193",TRUE,"all_other",0.0774,115.51,11.03838355,22.99,742,7302,18728,42.1,0,0,0,FALSE,FALSE,FALSE,9.83782840372985,TRUE
"7194",TRUE,"debt_consolidation",0.1062,488.4,10.82087768,16.18,732,3030.041667,12365,56.2,3,0,0,FALSE,FALSE,FALSE,9.42270605011851,TRUE
"7195",TRUE,"debt_consolidation",0.1062,390.72,11.40756495,24.16,717,3840.041667,32751,62.5,0,0,0,FALSE,FALSE,FALSE,10.3967193079011,TRUE
"7196",TRUE,"all_other",0.0988,144.95,10.35774282,20.76,722,2220,1792,39.8,3,0,0,FALSE,FALSE,FALSE,7.49164547360513,TRUE
"7197",TRUE,"debt_consolidation",0.1025,323.85,10.57131693,20.86,717,4260.041667,9844,39.1,0,0,0,FALSE,FALSE,FALSE,9.19471899107323,TRUE
"7198",TRUE,"all_other",0.0714,185.64,11.36210258,3.42,767,8970.041667,6760,12.5,0,0,0,FALSE,FALSE,FALSE,8.81892608709068,TRUE
"7199",TRUE,"debt_consolidation",0.1459,448.05,10.858999,13.64,677,2850.041667,10525,80.3,0,0,0,FALSE,FALSE,FALSE,9.26160366591373,TRUE
"7200",TRUE,"debt_consolidation",0.0788,109.49,9.852194258,24.32,717,11850.04167,2357,8.8,1,0,0,FALSE,FALSE,FALSE,7.76556908109732,TRUE
"7201",TRUE,"all_other",0.1385,572.95,11.00209984,5.36,697,2099.041667,11330,68.3,0,0,0,FALSE,FALSE,FALSE,9.33529761138057,TRUE
"7202",TRUE,"debt_consolidation",0.1348,610.64,10.93310697,21.26,697,5850,27292,52.7,0,0,0,FALSE,FALSE,FALSE,10.2143855380379,TRUE
"7203",TRUE,"major_purchase",0.0714,30.94,10.83958091,16.99,762,5580.041667,737,7.8,1,0,0,FALSE,FALSE,FALSE,6.60394382460047,TRUE
"7204",TRUE,"small_business",0.1099,392.83,11.94470788,19.25,712,7590.041667,143499,73.8,1,0,0,FALSE,FALSE,FALSE,11.8740903141818,TRUE
"7205",TRUE,"all_other",0.0788,62.57,10.20359214,21.56,717,2220,8344,42.8,1,0,0,FALSE,FALSE,FALSE,9.02941783609594,TRUE
"7206",TRUE,"debt_consolidation",0.1533,278.63,11.2515607,16.04,677,6030.041667,25573,95.4,3,0,1,FALSE,FALSE,TRUE,10.1493314893711,TRUE
"7207",TRUE,"all_other",0.1136,65.83,11.15665044,0.34,697,2160,218,14.5,2,0,0,FALSE,FALSE,FALSE,5.3890717298165,TRUE
"7208",TRUE,"debt_consolidation",0.1348,678.49,11.51292546,20.5,702,3750.041667,26669,62.3,2,0,0,FALSE,FALSE,FALSE,10.1912946171761,TRUE
"7209",TRUE,"debt_consolidation",0.0788,228.35,10.73639581,10.74,727,2790.041667,8075,52.8,0,0,0,FALSE,FALSE,FALSE,8.99665197943273,TRUE
"7210",TRUE,"debt_consolidation",0.1645,300.71,10.16585182,15.83,677,1473,9306,97.6,0,0,0,TRUE,FALSE,FALSE,9.13852208418571,TRUE
"7211",TRUE,"debt_consolidation",0.1062,651.2,10.27505111,12.58,762,4110,6011,33.4,0,0,0,FALSE,FALSE,FALSE,8.70151275087287,TRUE
"7212",TRUE,"debt_consolidation",0.1099,818.38,11.1124479,19.9,752,4200.041667,8392,21.7,0,0,0,FALSE,FALSE,FALSE,9.03515330408283,TRUE
"7213",TRUE,"debt_consolidation",0.1136,403.17,10.30895266,21.68,702,3420.041667,15079,54,1,1,0,FALSE,TRUE,FALSE,9.62112464156195,TRUE
"7214",TRUE,"debt_consolidation",0.1533,208.97,10.34174248,11.26,667,1560.041667,5446,70.7,0,0,0,FALSE,FALSE,FALSE,8.60282027738367,TRUE
"7215",TRUE,"all_other",0.0788,187.69,10.74720759,10.3,777,4592.041667,1490,9.6,0,0,0,FALSE,FALSE,FALSE,7.30720231476474,TRUE
"7216",TRUE,"debt_consolidation",0.1459,460.11,10.93310697,12.19,677,3270,9410,72.4,0,1,0,FALSE,TRUE,FALSE,9.14963449685879,TRUE
"7217",TRUE,"educational",0.0751,311.1,10.71441777,1.92,792,6543,1569,2.4,2,0,0,FALSE,FALSE,FALSE,7.35883089834235,TRUE
"7218",TRUE,"major_purchase",0.1385,682.08,10.81977828,13.15,697,3450.041667,8230,43.3,0,0,0,FALSE,FALSE,FALSE,9.01566279297264,TRUE
"7219",TRUE,"debt_consolidation",0.1273,268.53,10.26813067,15.5,687,1980.041667,9070,58.5,2,0,0,FALSE,FALSE,FALSE,9.11283779061494,TRUE
"7220",TRUE,"all_other",0.1062,227.92,11.35369524,17.58,707,6180,2805,14.6,0,1,0,FALSE,TRUE,FALSE,7.93951526066241,TRUE
"7221",TRUE,"debt_consolidation",0.0714,92.82,10.98529272,12.85,732,3480.041667,3210,12.7,0,0,0,FALSE,FALSE,FALSE,8.07433769408951,TRUE
"7222",TRUE,"debt_consolidation",0.1099,523.77,10.54534144,20.18,722,4830,21370,33.8,1,0,0,FALSE,FALSE,FALSE,9.96979014179019,TRUE
"7223",TRUE,"debt_consolidation",0.1025,323.85,11.1124479,15.17,717,8610.041667,8180,49.6,1,0,0,FALSE,FALSE,FALSE,9.0095696715137,TRUE
"7224",TRUE,"debt_consolidation",0.1311,330.7,10.40426284,8.25,687,6635,5745,18.4,2,1,0,TRUE,TRUE,FALSE,8.65625923953924,TRUE
"7225",TRUE,"debt_consolidation",0.1385,341.04,10.7938449,16.5,702,4383,20800,29.9,2,1,0,FALSE,TRUE,FALSE,9.94275634145683,TRUE
"7226",TRUE,"credit_card",0.1136,658.23,11.22524339,19.65,717,7050.041667,51027,41.8,2,1,0,FALSE,TRUE,FALSE,10.8401297806582,TRUE
"7227",TRUE,"major_purchase",0.1062,260.48,11.35040654,17.92,732,4560.041667,28824,39.2,0,0,0,FALSE,FALSE,FALSE,10.2689983451373,TRUE
"7228",TRUE,"debt_consolidation",0.1136,822.78,11.40756495,11.11,732,4921.041667,7462,33.8,3,1,0,FALSE,TRUE,FALSE,8.91771275713139,TRUE
"7229",TRUE,"debt_consolidation",0.1459,861.63,11.22524339,14.64,712,4560.041667,31675,64,0,0,0,FALSE,FALSE,FALSE,10.3633145753303,TRUE
"7230",TRUE,"educational",0.1062,97.68,10.18490001,10.6,717,3840.041667,7154,68.8,0,0,0,FALSE,FALSE,FALSE,8.87556669199055,TRUE
"7231",TRUE,"debt_consolidation",0.1062,452.58,11.24373798,15.41,717,3030.041667,18519,55.8,0,0,0,FALSE,FALSE,FALSE,9.82660650820017,TRUE
"7232",TRUE,"debt_consolidation",0.0714,247.52,11.51092346,10.16,772,4380,21557,26.2,1,0,0,FALSE,FALSE,FALSE,9.97850225634157,TRUE
"7233",TRUE,"debt_consolidation",0.0751,186.66,10.71441777,6.64,742,2250,5999,19.5,1,0,0,FALSE,FALSE,FALSE,8.69951474821019,TRUE
"7234",TRUE,"all_other",0.0988,322.11,11.34398597,1.73,752,3767.041667,2403,22,4,0,0,FALSE,FALSE,FALSE,7.7848892956551,TRUE
"7235",TRUE,"credit_card",0.1348,271.4,11.31447453,13.07,687,4230.041667,28539,94.5,0,0,0,TRUE,FALSE,FALSE,10.2590618910308,TRUE
"7236",TRUE,"home_improvement",0.0988,644.21,11.31447453,8.25,792,8506,16835,15.8,1,0,0,FALSE,FALSE,FALSE,9.73127472989046,TRUE
"7237",TRUE,"debt_consolidation",0.1273,335.67,10.46310334,8.71,702,4530.041667,6907,29.3,0,0,0,FALSE,FALSE,FALSE,8.84043543926657,TRUE
"7238",TRUE,"credit_card",0.1136,493.67,11.93314361,9,742,4080,7939,85.4,1,0,0,FALSE,FALSE,FALSE,8.97966855424118,TRUE
"7239",TRUE,"credit_card",0.0788,406.65,11.81303006,14.09,752,10050.04167,28184,43.2,1,0,0,FALSE,FALSE,FALSE,10.2465452005157,TRUE
"7240",TRUE,"debt_consolidation",0.1273,839.16,11.42954386,15.47,722,5708.041667,23251,70.7,0,0,0,FALSE,FALSE,FALSE,10.0541464288212,TRUE
"7241",TRUE,"credit_card",0.1136,771.77,12.01974307,17.76,727,8130,72623,50.8,1,0,0,FALSE,FALSE,FALSE,11.1930507246962,TRUE
"7242",TRUE,"all_other",0.1136,230.38,10.93310697,8.61,697,2136,9342,43.9,2,0,0,FALSE,FALSE,FALSE,9.14238267879296,TRUE
"7243",TRUE,"all_other",0.1422,411.41,11.00209984,16.06,687,1350.041667,15548,75.1,0,0,0,FALSE,FALSE,FALSE,9.65175160685782,TRUE
"7244",TRUE,"debt_consolidation",0.1136,658.23,11.00209984,15.28,717,2640,12880,61.7,2,0,0,FALSE,FALSE,FALSE,9.46350863639609,TRUE
"7245",TRUE,"credit_card",0.1025,485.78,11.1844214,23.85,737,3810.041667,27801,49.4,0,0,0,FALSE,FALSE,FALSE,10.232863239537,TRUE
"7246",TRUE,"debt_consolidation",0.0788,281.53,10.77895629,10.22,737,4200.041667,9874,54.9,1,0,0,FALSE,FALSE,FALSE,9.19776158976932,TRUE
"7247",TRUE,"debt_consolidation",0.0788,250.25,10.59663473,24.33,747,2701.041667,2668,14.1,2,0,0,FALSE,FALSE,FALSE,7.88945914940452,TRUE
"7248",TRUE,"debt_consolidation",0.1385,682.08,11.53272809,23.45,712,7921.041667,37642,93.9,1,0,0,FALSE,FALSE,FALSE,10.5359022929675,TRUE
"7249",TRUE,"debt_consolidation",0.1099,197.23,10.54534144,9,742,1620.041667,59,1.5,3,0,0,FALSE,FALSE,FALSE,4.0943445622221,TRUE
"7250",TRUE,"debt_consolidation",0.1273,402.8,10.82697234,18.35,697,3960,12006,46.4,0,1,0,FALSE,TRUE,FALSE,9.39324509203072,TRUE
"7251",TRUE,"home_improvement",0.0788,312.81,10.42228135,21.23,747,4735,9736,16.7,2,0,0,FALSE,FALSE,FALSE,9.18368834097876,TRUE
"7252",TRUE,"debt_consolidation",0.1311,539.92,11.04771035,20.96,707,4620.041667,16327,70.1,0,0,0,FALSE,FALSE,FALSE,9.70063670448968,TRUE
"7253",TRUE,"educational",0.1025,323.85,10.42228135,11.04,737,2610,1297,49.9,2,0,0,FALSE,FALSE,FALSE,7.16857989726403,TRUE
"7254",TRUE,"debt_consolidation",0.1099,163.68,10.65225864,9.53,737,2430.041667,3184,42.5,1,0,0,FALSE,FALSE,FALSE,8.06620756800626,TRUE
"7255",TRUE,"debt_consolidation",0.0988,547.58,11.15625052,16.82,747,6780.041667,19388,19.8,0,0,0,FALSE,FALSE,FALSE,9.87246117393101,TRUE
"7256",TRUE,"all_other",0.1422,548.55,11.69524702,12.41,707,4440,33113,97.4,2,0,0,TRUE,FALSE,FALSE,10.4077114326676,TRUE
"7257",TRUE,"credit_card",0.1385,300.12,10.49127422,12.77,687,3570.041667,12326,92.7,1,0,0,FALSE,FALSE,FALSE,9.41954725755152,TRUE
"7258",TRUE,"debt_consolidation",0.1273,805.59,11.36789969,15.27,722,5340.041667,9138,62.2,0,0,0,FALSE,FALSE,FALSE,9.1203062492722,TRUE
"7259",TRUE,"credit_card",0.0988,322.11,10.07005864,19.61,737,2970,12652,66.2,1,0,0,FALSE,FALSE,FALSE,9.44564962018926,TRUE
"7260",TRUE,"debt_consolidation",0.1025,310.9,10.71441777,14.88,717,4470,7968,57.7,1,0,0,FALSE,FALSE,FALSE,8.98331429339775,TRUE
"7261",TRUE,"debt_consolidation",0.1422,377.13,11.00209984,18.6,682,4470,16634,94.5,0,0,0,FALSE,FALSE,FALSE,9.71926418845258,TRUE
"7262",TRUE,"small_business",0.1385,596.82,11.22524339,22.18,697,3210.041667,38537,88,3,0,0,TRUE,FALSE,FALSE,10.5594000464858,TRUE
"7263",TRUE,"debt_consolidation",0.1496,173.24,11.28978191,13.24,687,2970,11375,87.2,0,0,0,FALSE,FALSE,FALSE,9.33926115204302,TRUE
"7264",TRUE,"debt_consolidation",0.1273,839.16,11.70354582,21.63,712,5580.041667,13833,64.9,2,0,0,FALSE,FALSE,FALSE,9.53488460916053,TRUE
"7265",TRUE,"all_other",0.0788,469.21,11.33857208,3.41,807,7410.041667,36048,61.1,1,0,0,FALSE,FALSE,FALSE,10.4926344030773,TRUE
"7266",TRUE,"debt_consolidation",0.1025,323.85,11.36789969,12.12,712,3540.041667,10354,32,0,0,0,FALSE,FALSE,FALSE,9.24522477382969,TRUE
"7267",TRUE,"credit_card",0.1025,97.16,10.23995979,23.61,702,2280,2325,9,2,0,0,FALSE,FALSE,FALSE,7.75190533307861,TRUE
"7268",TRUE,"all_other",0.1099,180.05,11.00209984,17.42,697,5700.041667,723,16.4,0,3,0,FALSE,TRUE,FALSE,6.58479139238572,TRUE
"7269",TRUE,"debt_consolidation",0.0751,357.76,11.08214255,9.82,787,5558,1944,13.6,3,0,0,FALSE,FALSE,FALSE,7.57301725605255,TRUE
"7270",TRUE,"credit_card",0.1348,393.52,11.01862914,10.9,682,4560.041667,3715,26.5,1,0,0,FALSE,FALSE,FALSE,8.22040309993373,TRUE
"7271",TRUE,"debt_consolidation",0.1385,327.4,11.40756495,4.95,677,4290.041667,16733,70,1,0,0,FALSE,FALSE,FALSE,9.72519785685554,TRUE
"7272",TRUE,"all_other",0.1025,323.85,11.08214255,9.3,742,1547,3543,12.8,1,0,0,FALSE,FALSE,FALSE,8.17301131172497,TRUE
"7273",TRUE,"all_other",0.0751,298.65,10.96819829,9.89,777,5250.041667,3592,13.2,1,0,0,FALSE,FALSE,FALSE,8.18674278711352,TRUE
"7274",TRUE,"debt_consolidation",0.1136,144.81,11.08214255,18.22,687,2301,14878,50.8,2,0,0,FALSE,FALSE,FALSE,9.6077061018277,TRUE
"7275",TRUE,"all_other",0.1099,392.83,11.40756495,13.43,707,5610.041667,22853,58.7,1,0,0,FALSE,FALSE,FALSE,10.0368814357067,TRUE
"7276",TRUE,"debt_consolidation",0.1311,134.98,9.903487553,20.88,677,3090.041667,9418,38.1,0,1,0,TRUE,TRUE,FALSE,9.15048420482282,TRUE
"7277",TRUE,"major_purchase",0.157,350.11,11.19684392,3.29,662,6960,4322,86.4,0,0,4,FALSE,FALSE,TRUE,8.37170488466763,TRUE
"7278",TRUE,"all_other",0.0788,218.97,10.83958091,10.68,727,4260.041667,973,14.1,0,0,1,FALSE,FALSE,TRUE,6.88141130364254,TRUE
"7279",TRUE,"debt_consolidation",0.157,875.27,11.79244935,14.21,692,3330,25262,73.7,0,0,0,FALSE,FALSE,FALSE,10.1370961536981,TRUE
"7280",TRUE,"credit_card",0.1099,327.36,10.89673933,24.67,707,4770,14287,17.9,1,0,0,FALSE,FALSE,FALSE,9.56717530311628,TRUE
"7281",TRUE,"credit_card",0.0751,342.21,10.58405595,8.87,757,4290.041667,11157,45,0,0,0,FALSE,FALSE,FALSE,9.31991200840547,TRUE
"7282",TRUE,"debt_consolidation",0.1273,201.4,10.6454249,19.63,677,6390.041667,4987,56,1,0,0,FALSE,FALSE,FALSE,8.51479030679993,TRUE
"7283",TRUE,"home_improvement",0.0788,469.21,11.91839057,4.05,772,4710,8213,15.1,0,0,0,FALSE,FALSE,FALSE,9.0135952945165,TRUE
"7284",TRUE,"debt_consolidation",0.1459,413.58,10.87804719,16.53,687,1201.041667,9114,54.6,0,0,0,FALSE,FALSE,FALSE,9.11767668711276,TRUE
"7285",TRUE,"major_purchase",0.1099,785.65,11.42954386,15.69,742,4845,14065,38.9,1,0,0,FALSE,FALSE,FALSE,9.55151581686796,TRUE
"7286",TRUE,"all_other",0.0788,31.29,11.1844214,17.15,717,3690,23572,66.6,1,0,0,FALSE,FALSE,FALSE,10.0678572682719,TRUE
"7287",TRUE,"educational",0.0788,375.37,10.59663473,14.79,762,2611,1357,7.1,0,0,0,FALSE,FALSE,FALSE,7.21376830811864,TRUE
"7288",TRUE,"major_purchase",0.1385,518.38,11.73606902,0,692,2250,0,0,0,0,0,TRUE,FALSE,FALSE,0,FALSE
"7289",TRUE,"all_other",0.1385,54.57,11.03488966,20.15,682,2580,21370,95.4,0,0,0,FALSE,FALSE,FALSE,9.96979014179019,TRUE
"7290",TRUE,"debt_consolidation",0.1136,822.78,11.73606902,12.74,732,6690.041667,26510,65.8,0,0,0,FALSE,FALSE,FALSE,10.1853150201861,TRUE
"7291",TRUE,"debt_consolidation",0.0714,77.35,11.14186178,0.2,762,7260,2153,23.2,0,0,0,FALSE,FALSE,FALSE,7.67508185771633,TRUE
"7292",TRUE,"credit_card",0.1062,814,11.26446411,12.32,757,6450.041667,24413,44.7,0,0,0,FALSE,FALSE,FALSE,10.1029120172297,TRUE
"7293",TRUE,"debt_consolidation",0.1533,452.77,10.95080655,22.76,677,7005,24648,90,2,0,0,FALSE,FALSE,FALSE,10.1124916106966,TRUE
"7294",TRUE,"debt_consolidation",0.1385,682.08,12.10625231,9.18,692,5886,12970,74.5,2,0,0,FALSE,FALSE,FALSE,9.47047137534067,TRUE
"7295",TRUE,"all_other",0.1025,485.78,10.51867319,3.66,742,2730.041667,3508,21.1,2,0,0,FALSE,FALSE,FALSE,8.16308637558322,TRUE
"7296",TRUE,"major_purchase",0.0788,218.97,10.91508846,21.84,722,5520,23302,67.6,2,0,0,FALSE,FALSE,FALSE,10.0563373866303,TRUE
"7297",TRUE,"home_improvement",0.1099,491.03,12.27839331,0.41,752,4600.041667,2583,15.9,0,0,0,FALSE,FALSE,FALSE,7.85709386490249,TRUE
"7298",TRUE,"credit_card",0.1136,41.97,10.71441777,18.83,692,5190,9961,85.9,1,0,0,FALSE,FALSE,FALSE,9.20653313363323,TRUE
"7299",TRUE,"credit_card",0.1099,621.97,10.81977828,24.53,727,2430.041667,20371,65.4,0,0,0,FALSE,FALSE,FALSE,9.9219166880045,TRUE
"7300",TRUE,"all_other",0.1533,522.43,11.35040654,22.63,682,3660,21180,96.7,2,0,0,TRUE,FALSE,FALSE,9.960859832394,TRUE
"7301",TRUE,"major_purchase",0.0751,130.66,10.59663473,15.57,742,2340.041667,1801,62.1,2,0,0,FALSE,FALSE,FALSE,7.49665243816828,TRUE
"7302",TRUE,"debt_consolidation",0.1496,242.53,10.04324949,17.06,672,1422,9707,46.2,3,0,0,FALSE,FALSE,FALSE,9.18070556684649,TRUE
"7303",TRUE,"debt_consolidation",0.1273,402.8,11.40756495,22.75,697,5010.041667,42632,45.9,3,0,0,FALSE,FALSE,FALSE,10.66038388026,TRUE
"7304",TRUE,"all_other",0.0714,111.39,10.83958091,22.38,747,10350.04167,24809,62.5,3,0,0,FALSE,FALSE,FALSE,10.1190020766858,TRUE
"7305",TRUE,"all_other",0.1025,323.85,10.18111929,15.45,722,2610,2429,81,3,0,0,FALSE,FALSE,FALSE,7.79564653633459,TRUE
"7306",TRUE,"home_improvement",0.1025,129.54,11.19134184,22.23,712,4830,33317,44.6,0,0,0,FALSE,FALSE,FALSE,10.4138530704697,TRUE
"7307",TRUE,"debt_consolidation",0.1099,549.95,10.45791849,20.13,722,2220,10887,57.3,0,0,0,FALSE,FALSE,FALSE,9.2954165443313,TRUE
"7308",TRUE,"debt_consolidation",0.1311,438.69,11.06663836,18.68,707,1800,15362,49.9,3,0,0,FALSE,FALSE,FALSE,9.63971730013066,TRUE
"7309",TRUE,"debt_consolidation",0.1136,65.83,10.95080655,15.26,687,4740,23068,84.8,1,0,0,FALSE,FALSE,FALSE,10.0462450038911,TRUE
"7310",TRUE,"debt_consolidation",0.1099,180.05,10.79712359,19.79,697,3060.041667,6035,23.9,0,0,0,FALSE,FALSE,FALSE,8.70549681988774,TRUE
"7311",TRUE,"debt_consolidation",0.1311,506.18,11.3736634,11.24,692,7800.041667,17354,38.2,1,0,0,FALSE,FALSE,FALSE,9.76163592829589,TRUE
"7312",TRUE,"debt_consolidation",0.1273,268.53,12.94800999,2.01,702,3660,10572,56.2,1,0,0,FALSE,FALSE,FALSE,9.26605886073253,TRUE
"7313",TRUE,"debt_consolidation",0.1099,327.36,11.15625052,6.69,712,6030.041667,12529,67.7,0,0,0,FALSE,FALSE,FALSE,9.43588104789011,TRUE
"7314",TRUE,"debt_consolidation",0.209,771.28,11.14186178,24.52,662,3660,16491,99.9,1,1,0,TRUE,TRUE,FALSE,9.71063069382679,TRUE
"7315",TRUE,"major_purchase",0.1062,260.48,10.96876709,7.42,762,2280,970,5.9,1,0,0,FALSE,FALSE,FALSE,6.87832646829133,TRUE
"7316",TRUE,"debt_consolidation",0.1136,789.87,11.50287513,19.79,732,4650.041667,21459,52,0,0,0,FALSE,FALSE,FALSE,9.97394601618469,TRUE
"7317",TRUE,"debt_consolidation",0.1422,685.69,12.28303369,12.04,692,6180,42465,63.1,0,0,0,FALSE,FALSE,FALSE,10.6564590347417,TRUE
"7318",TRUE,"major_purchase",0.1459,327.42,9.994241916,11.41,692,5239.041667,144,28.8,1,0,0,FALSE,FALSE,FALSE,4.97673374242057,TRUE
"7319",TRUE,"major_purchase",0.1422,368.56,10.1266311,11.38,677,1470,7634,50.9,0,0,0,FALSE,FALSE,FALSE,8.94049821765273,TRUE
"7320",TRUE,"major_purchase",0.0714,111.39,11.03488966,16.51,732,4290.041667,22646,65.3,1,0,0,FALSE,FALSE,FALSE,10.0277826718077,TRUE
"7321",TRUE,"major_purchase",0.0988,128.85,9.472704636,17.54,732,2010.041667,4853,68.4,3,0,0,FALSE,FALSE,FALSE,8.48755838628655,TRUE
"7322",TRUE,"credit_card",0.1607,879.85,11.77528973,19.62,697,8910.041667,61165,91.3,0,0,0,FALSE,FALSE,FALSE,11.0213467585667,TRUE
