credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,has.delinq.2yrs,has.pub.rec,log.revol.bal,has.revol.bal
TRUE,credit_card,0.1496,519.68,11.32659589,5.94,677,5010.041667,14739,77.2,2,0,0,FALSE,FALSE,FALSE,9.598320165743328,TRUE
TRUE,small_business,0.1739,NA,11.8493977,2.47,747,8822,14556,94.5,0,0,0,TRUE,FALSE,FALSE,9.585827256564661,TRUE
TRUE,debt_consolidation,0.1287,336.34,11.35040654,6.23,697,3661,2906,23.2,0,0,0,FALSE,FALSE,FALSE,7.9748769005588755,TRUE
TRUE,credit_card,0.0859,189.67,10.18111929,10.14,742,5430,6435,19,0,0,0,FALSE,FALSE,FALSE,8.769662508112274,TRUE
TRUE,credit_card,0.1148,692.34,11.2515607,17.56,762,4620.041667,33386,52.9,1,0,0,FALSE,FALSE,FALSE,10.415921881641534,TRUE
TRUE,debt_consolidation,0.1148,478.05,10.71441777,16.77,722,7170.041667,17449,55.7,0,0,0,FALSE,FALSE,FALSE,9.767094927630573,TRUE
TRUE,debt_consolidation,0.1565,279.89,10.26081229,6.17,722,2340.041667,4479,99.5,0,0,0,FALSE,FALSE,FALSE,8.40737832540903,TRUE
TRUE,all_other,0.0774,124.88,11.50791292,1.74,757,4380,6642,7.9,0,0,0,FALSE,FALSE,FALSE,8.80131894766524,TRUE
TRUE,all_other,0.1704,NA,11.91839057,3.7,677,6960,11010,49.8,0,NA,NA,FALSE,TRUE,TRUE,9.306650052113591,TRUE
TRUE,debt_consolidation,0.0859,284.5,10.77895629,7.13,767,5190,5276,73.3,0,0,0,FALSE,FALSE,FALSE,8.571113033405668,TRUE
TRUE,small_business,0.1704,NA,10.91508846,9.36,717,4320,6049,90.3,0,0,0,TRUE,FALSE,FALSE,8.707813551024888,TRUE
TRUE,all_other,0.1218,116.55,11.8277362,13.53,692,7500.041667,10930,79.8,1,NA,0,FALSE,TRUE,FALSE,9.299358068293836,TRUE
TRUE,debt_consolidation,0.1357,468.77,10.96127785,17.5,687,3450.041667,15365,70.2,1,0,0,TRUE,FALSE,FALSE,9.63991255542758,TRUE
TRUE,all_other,0.0774,187.32,11.23056255,16.76,792,3900.041667,0,0,3,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,debt_consolidation,0.0774,340.29,11.46163217,18.15,777,7440.041667,11783,19,0,0,0,FALSE,FALSE,FALSE,9.374497958142467,TRUE
TRUE,credit_card,0.1148,329.69,11.1962808,20.26,732,5550,NA,61.4,0,0,0,FALSE,FALSE,FALSE,10.625489404000177,TRUE
TRUE,all_other,0.1392,85.35,11.31934072,2.13,687,5340.041667,0,0,0,NA,0,FALSE,TRUE,FALSE,NA,FALSE
TRUE,all_other,0.1322,101.41,9.487972109,5.82,727,2760.041667,1549,96.8,1,0,0,FALSE,FALSE,FALSE,7.346010209913293,TRUE
TRUE,debt_consolidation,0.16,492.21,10.60658506,19.16,662,6540,11018,82.2,1,0,0,FALSE,FALSE,FALSE,9.307376334487778,TRUE
TRUE,all_other,0.1218,319.68,10.89673933,4.78,712,3480.041667,8077,76.9,0,0,0,FALSE,FALSE,FALSE,8.996899596123358,TRUE
TRUE,all_other,0.0859,303.46,10.22557105,8.43,757,2040.041667,4103,15.5,2,0,0,FALSE,FALSE,FALSE,8.319717386850606,TRUE
TRUE,all_other,0.0894,190.63,11.33857208,9.13,762,3180.041667,8868,32.4,0,0,0,FALSE,FALSE,FALSE,9.090317329376452,TRUE
TRUE,debt_consolidation,0.0774,62.44,10.61643736,6.06,737,8940.041667,37804,21.4,1,0,0,FALSE,FALSE,FALSE,10.54019664799237,TRUE
TRUE,credit_card,0.0774,224.78,11.00209984,4.94,767,2644.041667,2125,10.1,0,0,0,FALSE,FALSE,FALSE,7.661997558901893,TRUE
TRUE,all_other,0.074,31.06,11.11988288,0.52,792,NA,35,0.1,1,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,credit_card,0.0859,324.01,11.08214255,7.09,782,4950.041667,613,4,1,0,0,FALSE,FALSE,FALSE,6.419994928147142,TRUE
TRUE,home_improvement,0.15310000000000001,NA,12.3883942,14.72,697,4140.041667,28813,44.9,3,0,0,TRUE,FALSE,FALSE,10.268616659121419,TRUE
TRUE,debt_consolidation,0.1287,336.34,10.77895629,16.18,702,1860,5029,58.5,0,0,0,FALSE,FALSE,FALSE,8.523175263093785,TRUE
TRUE,small_business,0.1739,179.24,11.15625052,15.34,697,8550.041667,1837,31.7,3,0,0,FALSE,FALSE,FALSE,7.516433302915632,TRUE
TRUE,debt_consolidation,0.1148,560.47,10.86856845,21.53,742,3243,16285,41.3,0,0,0,FALSE,FALSE,FALSE,9.698061122027077,TRUE
TRUE,credit_card,0.1809,NA,11.51292546,19.75,677,5520,NA,86.8,1,0,0,TRUE,FALSE,FALSE,11.211820372186306,TRUE
TRUE,debt_consolidation,0.1114,295.24,10.81977828,14.88,747,1863,546,3.7,4,0,0,FALSE,FALSE,FALSE,6.304448802421981,TRUE
TRUE,all_other,0.0894,381.26,10.67359577,12.58,777,2160,1876,20.2,0,0,0,FALSE,FALSE,FALSE,7.537430036586509,TRUE
TRUE,all_other,0.0774,62.44,10.23995979,20.23,747,3990,5121,17.7,4,0,0,FALSE,FALSE,FALSE,8.541300266759471,TRUE
TRUE,debt_consolidation,0.1218,765.9,11.00209984,12.34,732,2760.041667,3075,28,1,0,0,FALSE,FALSE,FALSE,8.031385330625534,TRUE
TRUE,debt_consolidation,0.1253,334.67,11.00209984,14.36,702,9750.041667,8892,25.5,2,0,NA,FALSE,FALSE,TRUE,9.09301972939964,TRUE
TRUE,debt_consolidation,0.1218,666,10.93310697,13.5,727,2550,21771,63.7,0,0,0,FALSE,FALSE,FALSE,9.988380019554091,TRUE
TRUE,all_other,0.1645,141.51,10.58294141,16.88,662,1597.041667,4701,72.3,0,0,0,FALSE,FALSE,FALSE,8.455743229100015,TRUE
TRUE,debt_consolidation,0.1253,261.04,10.6454249,19,702,4320,0,0,2,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,debt_consolidation,0.1218,299.7,10.30895266,9.48,737,3810.041667,4105,57.8,0,0,0,FALSE,FALSE,FALSE,8.32020459757888,TRUE
TRUE,debt_consolidation,0.0894,381.26,11.40756495,6.19,752,3394.041667,24907,45.3,0,0,0,FALSE,FALSE,FALSE,10.122944315992342,TRUE
TRUE,credit_card,0.0894,559.18,11.05089001,12.34,782,NA,8943,21.2,1,0,0,TRUE,FALSE,FALSE,9.09873819539488,TRUE
TRUE,small_business,0.1565,769.7,11.08214255,17.28,732,3930.041667,23429,56.1,2,0,0,FALSE,FALSE,FALSE,10.061772531501841,TRUE
TRUE,debt_consolidation,0.1392,477.92,10.7254676,23.26,687,6570,14902,87.7,0,0,0,FALSE,FALSE,FALSE,9.609317813948794,TRUE
TRUE,debt_consolidation,0.0894,149.33,10.36646657,21.3,722,1950.041667,4638,69.2,0,0,0,FALSE,FALSE,FALSE,8.442254104751743,TRUE
TRUE,all_other,0.1426,411.67,11.05089001,10.7,677,2040.041667,5849,45.3,1,0,0,FALSE,FALSE,FALSE,8.674196940225903,TRUE
TRUE,credit_card,0.1385,330.81,12.10071213,21.03,677,4680.041667,NA,75.8,1,0,0,FALSE,FALSE,FALSE,10.965764295283641,TRUE
TRUE,all_other,0.1218,699.3,10.88893114,4.84,802,8010,120,2.4,1,0,0,TRUE,FALSE,FALSE,NA,TRUE
TRUE,debt_consolidation,0.1114,328.04,11.28978191,21.04,727,4171.041667,20901,67.4,0,0,0,FALSE,FALSE,FALSE,9.947600127154448,TRUE
TRUE,credit_card,0.1392,721.15,11.3736634,18.33,702,3810.041667,15158,88.6,1,0,0,FALSE,FALSE,FALSE,9.626349693960018,TRUE
TRUE,debt_consolidation,0.1565,NA,11.38584181,15.72,687,3810.041667,31710,93.5,0,0,NA,FALSE,FALSE,TRUE,10.364418902828275,TRUE
TRUE,debt_consolidation,0.1322,439.41,10.46310334,22.53,722,3150.041667,6580,88.3,0,0,0,FALSE,FALSE,FALSE,8.791941988456118,TRUE
TRUE,major_purchase,0.0859,158.06,11.15625052,2.35,747,8160.041667,71,0.3,1,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,debt_consolidation,0.0774,46.83,10.26813067,15.04,742,7500.041667,949,22.1,0,0,0,FALSE,FALSE,FALSE,6.856461984594587,TRUE
TRUE,home_improvement,0.1392,648.61,11.72803684,11.17,692,5130,22294,69,0,0,0,FALSE,FALSE,FALSE,10.012117717061576,TRUE
TRUE,debt_consolidation,0.167,213.01,10.76848499,0.76,662,3330,981,89.2,0,0,0,TRUE,FALSE,FALSE,6.889591308354466,TRUE
TRUE,debt_consolidation,0.1607,563.11,11.47110297,12.74,727,7260,9653,9.7,1,NA,0,FALSE,TRUE,FALSE,9.175127616220438,TRUE
TRUE,all_other,0.1253,66.94,10.91508846,9.56,682,5520,6810,56.7,0,0,0,FALSE,FALSE,FALSE,8.826294231241318,TRUE
TRUE,debt_consolidation,0.1062,455.84,10.81977828,13.25,722,NA,14706,72.4,1,0,0,FALSE,FALSE,FALSE,9.596078849900314,TRUE
TRUE,debt_consolidation,0.0894,190.63,10.99851024,17.58,722,3030.041667,6908,32,2,0,0,FALSE,FALSE,FALSE,8.840580188488795,TRUE
TRUE,educational,0.1218,499.5,11.15625052,2.18,737,5101,4509,60.1,0,0,0,TRUE,FALSE,FALSE,8.414052432496725,TRUE
TRUE,debt_consolidation,0.1218,249.75,10.16585182,0,762,3120.041667,0,0,3,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,debt_consolidation,0.0774,130.34,10.46310334,8.98,792,7890.041667,1357,4.2,1,0,0,FALSE,FALSE,FALSE,7.213768308118642,TRUE
TRUE,debt_consolidation,0.1253,247.66,11.73606902,7.47,722,5820,24344,65.8,0,0,0,FALSE,FALSE,FALSE,10.100081768616802,TRUE
TRUE,all_other,0.1218,133.2,11.60823564,11.87,697,9570,4254,64.5,0,0,0,FALSE,FALSE,FALSE,8.355850041007475,TRUE
TRUE,debt_consolidation,0.15310000000000001,522.23,11.40756495,16.79,682,5581.041667,NA,97.9,1,0,0,FALSE,FALSE,FALSE,10.851393223779535,TRUE
TRUE,debt_consolidation,0.1357,475.56,11.27720313,16.34,687,5520,11889,54.8,1,0,NA,FALSE,FALSE,TRUE,9.383452989684827,TRUE
TRUE,home_improvement,0.1635,423.95,11.28978191,5.64,672,4084,7472,97,0,0,NA,FALSE,FALSE,TRUE,8.91905180393029,TRUE
TRUE,educational,0.1461,344.76,11.04132055,8.46,712,4920.041667,3088,14.1,1,0,0,FALSE,FALSE,FALSE,8.035602692918582,TRUE
TRUE,all_other,0.1704,267.56,10.77895629,4.92,687,1144,8398,76.3,0,0,0,FALSE,FALSE,FALSE,9.035867930125628,TRUE
TRUE,debt_consolidation,0.16,527.36,11.47210347,11.13,662,4080,14337,56.4,2,NA,0,FALSE,TRUE,FALSE,9.570668634412817,TRUE
TRUE,all_other,0.1322,189.29,11.23581399,3.31,687,4560.041667,3860,68.9,0,0,0,FALSE,FALSE,FALSE,8.258681496264236,TRUE
TRUE,all_other,0.1183,142.48,11.58988651,17.63,707,NA,15050,28.9,2,0,0,FALSE,FALSE,FALSE,9.619199713152362,TRUE
TRUE,debt_consolidation,0.1287,403.6,10.55309029,14.98,722,1560.041667,7060,71.8,0,0,0,FALSE,FALSE,FALSE,8.862341963516347,TRUE
TRUE,debt_consolidation,0.1357,407.63,10.6454249,21.77,682,5130,7263,60,2,0,0,FALSE,FALSE,FALSE,8.890685920281129,TRUE
TRUE,debt_consolidation,0.1357,506.14,10.98359637,12,687,4170.041667,15445,78,1,0,0,FALSE,FALSE,FALSE,9.64510534912921,TRUE
TRUE,debt_consolidation,0.1287,815.61,11.51292546,13.52,717,2970,28056,57,0,0,0,FALSE,FALSE,FALSE,10.241993434184533,TRUE
TRUE,debt_consolidation,0.0894,247.82,10.77895629,12.95,742,4560.041667,20035,65.4,0,0,0,FALSE,FALSE,FALSE,9.905285934477508,TRUE
TRUE,debt_consolidation,0.0894,571.89,11.40756495,4.64,797,9720.041667,2347,9.9,0,0,0,FALSE,FALSE,FALSE,7.761319180947987,TRUE
TRUE,debt_consolidation,0.1183,447.31,10.54841566,22.54,712,6000.041667,13813,52.7,0,0,0,FALSE,FALSE,FALSE,9.533437849648918,TRUE
TRUE,debt_consolidation,0.1322,162.25,10.71441777,15.17,677,3123.041667,6354,74.8,0,0,0,FALSE,FALSE,FALSE,8.756997183623554,TRUE
TRUE,small_business,0.1357,135.88,11.30958454,8.71,762,3244,8328,11,1,0,0,FALSE,FALSE,FALSE,9.02749867993534,TRUE
TRUE,educational,0.1183,662.68,11.51292546,6.72,737,3041.041667,4070,19.5,0,0,0,FALSE,FALSE,FALSE,8.31164394850298,TRUE
TRUE,credit_card,0.1218,33.3,10.40426284,13.56,692,2130,13781,65.8,3,0,0,FALSE,FALSE,FALSE,9.531118671917154,TRUE
TRUE,credit_card,0.1148,98.91,10.55841352,3.05,722,1620.041667,3738,30.4,1,0,0,FALSE,FALSE,FALSE,8.226573474977114,TRUE
TRUE,debt_consolidation,0.1148,105.5,10.66895539,21.43,712,3664,11262,27.1,1,0,0,FALSE,FALSE,FALSE,9.329278296047697,TRUE
TRUE,all_other,0.1426,548.9,11.1844214,18.87,682,5190,33587,45.6,0,0,0,FALSE,FALSE,FALSE,10.421924139303453,TRUE
TRUE,debt_consolidation,0.1322,371.81,10.80523301,15.54,692,4080,11922,62.7,1,0,0,FALSE,FALSE,FALSE,9.386224586806131,TRUE
TRUE,all_other,0.1913,220.33,11.28978191,0.38,667,8370,234,3.3,2,NA,0,FALSE,TRUE,FALSE,5.459585514144159,TRUE
TRUE,debt_consolidation,0.0859,410.94,11.51292546,18.35,782,5580.041667,6031,5.8,2,0,0,FALSE,FALSE,FALSE,8.704833909687792,TRUE
TRUE,major_purchase,0.1392,674.21,10.53049493,14.13,692,NA,1466,16.9,0,NA,0,FALSE,TRUE,FALSE,7.2909747781429814,TRUE
TRUE,debt_consolidation,0.0859,158.06,11.22524339,12.59,747,6060.041667,8119,23.9,1,0,0,TRUE,FALSE,FALSE,9.002085433155724,TRUE
TRUE,small_business,0.1426,123.51,12.24047407,2.24,742,5190,NA,66.2,3,0,0,TRUE,FALSE,FALSE,11.565698164498148,TRUE
TRUE,debt_consolidation,0.1062,455.84,10.4341158,18.07,717,2490,7292,65.1,1,0,0,FALSE,FALSE,FALSE,8.894670262984233,TRUE
TRUE,major_purchase,0.1461,517.13,10.49127422,9.17,732,1892,0,40,2,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,debt_consolidation,0.1357,84.93,10.55841352,13.5,677,3720,2542,29.9,2,0,0,FALSE,FALSE,FALSE,7.841099765422119,TRUE
TRUE,debt_consolidation,0.0774,156.1,10.30895266,7.96,767,4170.041667,3067,11.9,0,0,0,FALSE,FALSE,FALSE,8.028781162487148,TRUE
TRUE,debt_consolidation,0.1565,NA,11.56171563,1.1,702,4381,2883,31,0,0,0,FALSE,FALSE,FALSE,7.96693349840484,TRUE
TRUE,debt_consolidation,0.1322,253.51,11.1844214,24.23,692,5250.041667,3290,50.6,1,0,0,FALSE,FALSE,FALSE,8.098946748943339,TRUE
TRUE,debt_consolidation,0.1426,603.79,11.38509209,8.73,692,5402.041667,19281,89.7,0,0,0,FALSE,FALSE,FALSE,9.866927297224326,TRUE
TRUE,small_business,0.1565,NA,11.53272809,7.36,767,5340.041667,0,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,all_other,0.0774,156.1,10.57449137,10.98,757,4770,11305,52.6,3,0,0,FALSE,FALSE,FALSE,9.333088837235236,TRUE
TRUE,debt_consolidation,0.1287,336.34,10.71441777,12.64,692,6180,9123,50.2,2,0,0,FALSE,FALSE,FALSE,9.11866358340428,TRUE
TRUE,home_improvement,0.1461,186.17,9.903487553,4.8,702,1560.041667,3713,77.4,0,0,0,FALSE,FALSE,FALSE,8.219864741912652,TRUE
TRUE,debt_consolidation,0.1253,811.56,NA,13.89,727,5190,NA,65.7,2,0,0,FALSE,FALSE,FALSE,10.690193379861592,TRUE
TRUE,debt_consolidation,0.1565,685.73,11.11986806,13.58,677,4830,11189,65.1,0,0,NA,TRUE,FALSE,TRUE,9.322775801305971,TRUE
TRUE,debt_consolidation,0.1287,201.8,10.08580911,8.7,692,2400.041667,3374,63.7,0,0,0,FALSE,FALSE,FALSE,8.12415060330663,TRUE
TRUE,debt_consolidation,0.1645,NA,11.00209984,21.78,692,3000,35819,95.8,0,0,0,FALSE,FALSE,FALSE,10.486261675614703,TRUE
TRUE,debt_consolidation,0.1322,202.81,10.66895539,22.32,687,2310.041667,7115,76.5,0,0,0,FALSE,FALSE,FALSE,8.870101048785726,TRUE
TRUE,home_improvement,0.1287,672.67,10.85127695,0.23,802,6240,41,0.2,3,0,0,TRUE,FALSE,FALSE,NA,TRUE
TRUE,home_improvement,0.1385,341.04,11.15625052,7.89,692,3180.041667,0,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,credit_card,0.1148,329.69,10.3859137,23.41,722,3180.041667,9430,45.3,0,0,0,FALSE,FALSE,FALSE,9.151757414543885,TRUE
TRUE,credit_card,0.0788,100.1,10.94316338,21.49,722,3896.041667,3630,71.2,1,0,0,FALSE,FALSE,FALSE,8.197263371414335,TRUE
TRUE,major_purchase,0.1426,205.84,9.942708266,0.87,682,1920.041667,422,7.7,0,0,0,FALSE,FALSE,FALSE,6.0473721790462776,TRUE
TRUE,home_improvement,0.0894,317.72,10.63585545,6.61,752,2160,3,0,0,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,credit_card,0.1287,260.66,10.30253209,22.42,692,6990,7751,52.7,0,0,NA,TRUE,FALSE,TRUE,8.955706153570603,TRUE
TRUE,debt_consolidation,0.1322,283.93,10.49127422,2.3,687,2521,2047,27.7,1,NA,0,FALSE,TRUE,FALSE,7.6246189861593985,TRUE
TRUE,debt_consolidation,0.1392,170.69,10.54534144,5.68,687,1650.041667,4324,86.5,1,0,0,FALSE,FALSE,FALSE,8.37216741936598,TRUE
TRUE,debt_consolidation,0.1635,621.8,11.40756495,17.35,667,4980.041667,14555,70,0,0,0,FALSE,FALSE,FALSE,9.585758558732051,TRUE
TRUE,debt_consolidation,0.1114,229.63,10.59663473,21.99,717,2310.041667,6823,71.1,1,0,0,FALSE,FALSE,FALSE,8.828201089171515,TRUE
TRUE,debt_consolidation,0.1183,331.34,10.59663473,0.54,732,3780.041667,554,14.2,0,0,NA,FALSE,FALSE,TRUE,6.318968113746434,TRUE
TRUE,home_improvement,0.1253,NA,11.77528973,11.13,752,4590.041667,40327,54.8,5,0,0,FALSE,FALSE,FALSE,10.604801295762467,TRUE
TRUE,debt_consolidation,0.0774,187.32,11.69524702,4.7,767,5730.041667,4378,27.4,0,0,0,FALSE,FALSE,FALSE,8.384575666801398,TRUE
TRUE,all_other,0.0988,483.16,11.09741002,7.69,752,5400.041667,8816,23.8,0,0,0,FALSE,FALSE,FALSE,9.084436955087027,TRUE
TRUE,credit_card,0.0774,124.88,11.08214255,1.83,767,4920.041667,4370,21,1,0,0,FALSE,FALSE,FALSE,8.382747094863314,TRUE
TRUE,credit_card,0.1496,277.16,11.47210347,5.65,662,4381,12080,74.1,1,NA,NA,FALSE,TRUE,TRUE,9.399389249519563,TRUE
TRUE,debt_consolidation,0.1392,564.12,11.15625052,14.09,692,5340.041667,17357,83.9,1,0,0,FALSE,FALSE,FALSE,9.76180877420419,TRUE
TRUE,major_purchase,0.0859,309.78,10.66895539,14.99,762,7680,5164,11.9,0,0,0,FALSE,FALSE,FALSE,8.549660381553739,TRUE
TRUE,debt_consolidation,0.1114,393.65,11.91839057,2.37,737,4050,10944,29.8,0,0,0,FALSE,FALSE,FALSE,9.300638009956963,TRUE
TRUE,debt_consolidation,0.1322,253.51,10.89673933,15.56,697,7923.041667,4552,25.6,1,0,0,FALSE,FALSE,FALSE,8.423541635334782,TRUE
TRUE,all_other,0.1148,118.69,10.34817337,11.23,717,2760.041667,1866,74.6,0,0,0,FALSE,FALSE,FALSE,7.532088143541722,TRUE
TRUE,debt_consolidation,0.1311,398.19,11.23848862,20.42,692,4267.041667,12764,44.3,0,0,NA,FALSE,FALSE,TRUE,9.454462329675584,TRUE
TRUE,credit_card,0.1253,267.74,10.49127422,10.37,697,9842,8301,79.8,0,0,0,TRUE,FALSE,FALSE,9.024251728612985,TRUE
TRUE,home_improvement,0.15310000000000001,NA,12.22587527,7.21,697,5101,28406,45,0,0,0,FALSE,FALSE,FALSE,10.25439087265161,TRUE
TRUE,all_other,0.0988,483.16,10.4341158,16.41,762,3091.041667,6919,26.5,0,0,0,FALSE,FALSE,FALSE,8.842171048611716,TRUE
TRUE,debt_consolidation,0.0788,359.73,11.00209984,4.96,752,5704.041667,12564,39.3,0,0,0,FALSE,FALSE,FALSE,9.438670449977693,TRUE
TRUE,all_other,0.1392,51.21,10.81977828,17.04,672,3900.041667,4376,93.1,2,0,0,FALSE,FALSE,FALSE,8.384118837190895,TRUE
TRUE,debt_consolidation,0.1635,565.27,11.00209984,24.8,697,NA,17353,45.4,1,0,0,FALSE,FALSE,FALSE,9.761578306353435,TRUE
TRUE,debt_consolidation,0.0859,252.89,11.03563132,4.8,752,3660,8903,21.4,1,0,0,FALSE,FALSE,FALSE,9.094255892955381,TRUE
TRUE,debt_consolidation,0.0751,311.1,11.46163217,2.93,757,3720,6757,20.6,1,0,0,FALSE,FALSE,FALSE,8.818482267274236,TRUE
TRUE,debt_consolidation,0.1148,65.94,10.26813067,14.25,702,3180.041667,179,59.7,2,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,debt_consolidation,0.1136,378.48,10.30895266,22.68,702,1861,946,9,1,NA,0,FALSE,TRUE,FALSE,6.853299093186078,TRUE
TRUE,debt_consolidation,0.1218,99.9,10.30895266,20.04,697,1650.041667,3832,66.1,1,0,0,FALSE,FALSE,FALSE,8.251403065380556,TRUE
TRUE,debt_consolidation,0.1099,274.98,10.858999,18.62,702,4940.041667,9222,34.7,3,0,NA,FALSE,FALSE,TRUE,9.129455643235719,TRUE
TRUE,debt_consolidation,0.0894,206.52,11.12726298,16.45,727,3840.041667,12658,53.4,0,0,0,FALSE,FALSE,FALSE,9.446123703636829,TRUE
TRUE,all_other,0.1461,193.07,10.59663473,17.58,667,5280.041667,1182,39.4,0,NA,0,FALSE,TRUE,FALSE,7.075808863978387,TRUE
TRUE,debt_consolidation,0.1099,98.21,10.66895539,9.82,687,6462.041667,14338,34.2,1,0,0,FALSE,FALSE,FALSE,9.57073837671504,TRUE
TRUE,all_other,0.0774,62.44,NA,14.9,757,5438,2234,21.6,0,0,0,FALSE,FALSE,FALSE,7.711996507047669,TRUE
TRUE,debt_consolidation,0.1136,658.23,11.17043516,8.25,717,NA,30987,48.4,1,NA,0,FALSE,TRUE,FALSE,10.341355311751792,TRUE
TRUE,debt_consolidation,0.0788,306.55,10.77895629,7.95,742,3990,11723,34.5,0,0,0,FALSE,FALSE,FALSE,9.369393301830783,TRUE
TRUE,all_other,0.0676,49.24,11.33260191,3.65,782,3333,6955,14.6,4,0,0,FALSE,FALSE,FALSE,8.847359875474174,TRUE
TRUE,credit_card,0.1025,388.62,11.35040654,18.56,732,3510.041667,15173,41.6,2,0,0,FALSE,FALSE,FALSE,9.62733871589802,TRUE
TRUE,debt_consolidation,0.1136,798.1,11.72803684,13.73,727,5070,28237,59.7,0,0,0,FALSE,FALSE,FALSE,10.248423867569471,TRUE
TRUE,credit_card,0.1496,45.05,10.74720759,16,662,6750.041667,8856,90,0,NA,0,FALSE,TRUE,FALSE,9.088963385809583,TRUE
TRUE,debt_consolidation,0.0751,279.99,10.89673933,16.29,767,4410,4688,16.4,0,0,0,FALSE,FALSE,FALSE,8.452974619089586,TRUE
TRUE,all_other,0.0676,76.93,10.28192399,2.38,752,5610.041667,1988,13.3,2,0,0,FALSE,FALSE,FALSE,7.5953872788539725,TRUE
TRUE,credit_card,0.1533,365.7,10.51867319,14.3,672,6450.041667,14726,92.6,0,0,NA,FALSE,FALSE,TRUE,9.597437822726162,TRUE
TRUE,major_purchase,0.1062,651.2,10.71441777,19.17,737,3750.041667,11141,48,1,0,0,FALSE,FALSE,FALSE,9.31847703058076,TRUE
TRUE,debt_consolidation,0.1385,443.35,10.91508846,13.9,682,4290.041667,20437,73.5,1,0,0,FALSE,FALSE,FALSE,9.925151192172155,TRUE
TRUE,all_other,0.1645,530.67,11.153819,11.02,662,7830.041667,16478,84.9,0,0,0,FALSE,FALSE,FALSE,9.70984212201073,TRUE
TRUE,all_other,0.1025,259.08,11.51292546,2.68,717,3840.041667,3194,5.1,3,0,0,FALSE,FALSE,FALSE,8.069342366811636,TRUE
TRUE,debt_consolidation,0.0788,256.5,11.1844214,12.23,747,6840.041667,8185,46,2,0,0,FALSE,FALSE,FALSE,9.010180657052349,TRUE
TRUE,all_other,0.1459,448.05,10.73639668,22.98,677,3288,7719,55.9,0,0,0,FALSE,FALSE,FALSE,8.951569643018821,TRUE
TRUE,all_other,0.1311,70.87,9.61580548,19.04,672,1950.041667,4285,62.1,0,0,0,FALSE,FALSE,FALSE,8.363109176033522,TRUE
TRUE,all_other,0.1385,162,9.729134165,11.64,677,4080,5166,86.1,0,NA,0,TRUE,TRUE,FALSE,8.550047528287184,TRUE
TRUE,all_other,0.1645,424.53,12.04355372,10.05,692,4053,22215,90.3,0,0,0,FALSE,FALSE,FALSE,10.008568028986636,TRUE
TRUE,major_purchase,0.0788,203.33,11.15625052,23.09,722,8130.041667,16559,31.7,1,0,0,FALSE,FALSE,FALSE,9.7147454279392509,TRUE
TRUE,credit_card,0.1062,618.64,11.28978191,13.29,737,5070,14462,36.1,1,0,0,FALSE,FALSE,FALSE,9.579348943073732,TRUE
TRUE,debt_consolidation,0.1025,153.83,9.549665678,14.62,707,2100.041667,5905,64.2,1,0,0,FALSE,FALSE,FALSE,8.683724062303869,TRUE
TRUE,credit_card,0.0788,312.81,10.6454249,19.77,737,4500.041667,15664,62.7,2,0,0,FALSE,FALSE,FALSE,9.659184203386292,TRUE
TRUE,major_purchase,0.0988,80.53,10.30895266,21.16,717,2280,7747,61,1,0,0,FALSE,FALSE,FALSE,8.955190024526887,TRUE
TRUE,debt_consolidation,0.1136,724.05,11.60823564,8.51,717,7920.041667,20418,74.8,0,0,0,FALSE,FALSE,FALSE,9.924221118923034,TRUE
TRUE,major_purchase,0.1025,129.54,10.59663473,4.2,727,3240,3276,42,1,0,0,FALSE,FALSE,FALSE,8.094683648698815,TRUE
TRUE,all_other,0.1099,687.44,11.28978191,18.82,757,7140.041667,31503,60.6,3,0,0,FALSE,FALSE,FALSE,10.357869800878907,TRUE
TRUE,all_other,0.0751,155.55,10.08580911,3.6,787,4800,1574,10.2,1,0,0,FALSE,FALSE,FALSE,7.362010551259734,TRUE
TRUE,credit_card,0.0751,93.33,9.648595303,14.55,742,1919.041667,1932,24.1,4,0,0,FALSE,FALSE,FALSE,7.566828479208331,TRUE
TRUE,major_purchase,0.0714,154.7,10.38899537,7.46,762,4920.041667,26110,40.4,2,0,0,FALSE,FALSE,FALSE,10.170111960461874,TRUE
TRUE,debt_consolidation,0.1311,404.94,10.70126498,22.43,692,5490,10337,61.9,0,0,0,FALSE,FALSE,FALSE,9.243581705755984,TRUE
TRUE,debt_consolidation,0.1025,194.31,11.50287513,21.9,712,3030.041667,6809,42.3,3,0,0,FALSE,FALSE,FALSE,8.826147399143558,TRUE
